CCAA;Nombre CCAA;Cod_Provincia_INE;Cod_Provincia_Catastro;Nombre Provincia;Cod_Municipio_Ine_Corto;Cod_Municipio_Ine;Cod_Municipio_Catastro;Nombre Municipio_Ine;Nombre Municipio_Catastro;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;47;0471;49;BELBIMBRE;BELBIMBRE;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;45;0457;45;BELCHITE;BELCHITE;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;47;0476;47;BELEÑA;BELEÑA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;47;0478;47;BELGIDA;BELGIDA;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;46;0463;55;BELIANES;BELIANES;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;32;0323;32;BELINCHON;BELINCHON;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;48;0485;57;Bell-lloc d'Urgell;BELL.LLOC D'URGELL;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;170;1706;212;BELLAGUARDA;BELLAGUARDA;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;47;0479;56;BELLCAIRE D'URGELL;BELLCAIRE D'URGELL;;;;;;;;
09;CATALUÑA;17;17;GIRONA;18;0182;21;Bellcaire d'Emporda;BELLCAIRE EMPORDA;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;49;0498;58;Bellmunt d'Urgell;BELLMUNT;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;23;0234;23;BELLMUNT DEL PRIORAT;BELLMUNT DEL PRIORAT;;;;;;;;
02;ARAGÓN;44;44;TERUEL;39;0393;39;BELLO;BELLO;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;21;0214;21;BELLPRAT;BELLPRAT;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;50;0501;59;BELLPUIG;BELLPUIG;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;48;0484;48;BELLREGUARD;BELLREGUARD;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;49;0497;49;BELLUS;BELLUS;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;24;0249;24;BELLVEI;BELLVEI;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;51;0518;60;BELLVER DE CERDANYA;BELLVER DE CERDANYA;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;52;0523;61;BELLVIS;BELLVIS;;;;;;;;
01;ANDALUCIA;14;14;CÓRDOBA;9;0095;9;BELMEZ;BELMEZ;;;;;;;;
01;ANDALUCIA;23;23;JAÉN;15;0158;15;BELMEZ DE LA MORALEDA;BELMEZ DE LA MORALEDA;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;33;0339;33;BELMONTE;BELMONTE;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;31;0318;31;BELMONTE DE CAMPOS;BELMONTE DE CAMPOS;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;46;0460;46;BELMONTE DE GRACIAN;BELMONTE DE GRACIAN;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;5;0058;5;BELMONTE DE MIRANDA;BELMONTE DE MIRANDA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;19;0199;19;BELMONTE DE TAJO;BELMONTE DE TAJO;;;;;;;;
02;ARAGÓN;44;44;TERUEL;38;0380;38;Belmonte de San Jose;BELMONTE SAN JOSE;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;34;0344;34;BELMONTEJO;BELMONTEJO;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;48;0487;50;BELORADO;BELORADO;;;;;;;;
02;ARAGÓN;22;22;HUESCA;52;0529;67;Belver de Cinca;BELVER;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;20;0202;22;BELVER DE LOS MONTES;BELVER DE LOS MONTES;;;;;;;;
07;CASTILLA LA MANCHA;45;45;TOLEDO;20;0204;20;BELVIS DE LA JARA;BELVIS DE LA JARA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;26;0263;27;BELVIS DE MONROY;BELVIS DE MONROY;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;14;0140;15;BEMBIBRE;BEMBIBRE;;;;;;;;
02;ARAGÓN;22;22;HUESCA;53;0535;68;BENABARRE;BENABARRE;;;;;;;;
01;ANDALUCIA;41;41;SEVILLA;15;0153;15;BENACAZON;BENACAZON;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;22;0228;22;BENADALID;BENADALID;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;16;0164;17;BENAFARCES;BENAFARCES;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;24;0249;24;BENAFER;BENAFER;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;25;0252;25;BENAFIGOS;BENAFIGOS;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;50;0500;50;BENAGEBER;BENAGEBER;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;51;0517;51;BENAGUASIL;BENAGUASIL;;;;;;;;
01;ANDALUCIA;04;4;ALMERÍA;24;0242;24;BENAHADUX;BENAHADUX;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;23;0234;23;BENAHAVIS;BENAHAVIS;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;24;0249;24;BENALAURIA;BENALAURIA;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;25;0252;25;BENALMADENA;BENALMADENA;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;27;0270;28;BENALUA;BENALUA;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;28;0286;29;BENALUA DE LAS VILLAS;BENALUA DE LAS VILLAS;;;;;;;;
01;ANDALUCIA;11;11;CÁDIZ;901;9013;43;BENALUP-CASAS VIEJAS;BENALUP-CASAS VIEJAS;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;26;0265;26;BENAMARGOSA;BENAMARGOSA;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;29;0299;30;BENAMAUREL;BENAMAUREL;;;;;;;;
01;ANDALUCIA;14;14;CÓRDOBA;10;0109;10;BENAMEJI;BENAMEJI;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;27;0271;27;BENAMOCARRA;BENAMOCARRA;;;;;;;;
01;ANDALUCIA;11;11;CÁDIZ;9;0099;9;BENAOCAZ;BENAOCAZ;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;28;0287;28;BENAOJAN;BENAOJAN;;;;;;;;
01;ANDALUCIA;29;29;MÁLAGA;29;0290;29;BENARRABA;BENARRABA;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;26;0265;26;BENASAL;BENASAL;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;22;0226;22;BENASAU;BENASAU;;;;;;;;
02;ARAGÓN;22;22;HUESCA;54;0540;69;BENASQUE;BENASQUE;;;;;;;;
01;ANDALUCIA;23;23;JAÉN;16;0161;16;BENATAE;BENATAE;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;53;0539;63;BENAVENT DE SEGRIA;BENAVENT DE SEGRIA;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;21;0219;23;BENAVENTE;BENAVENTE;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;15;0153;16;BENAVIDES;BENAVIDES;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;52;0522;52;BENAVITES;BENAVITES;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;22;0224;24;BENEGILES;BENEGILES;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;23;0232;23;BENEIXAMA;BENEIXAMA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;53;0538;53;BENEIXIDA;BENEIXIDA;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;24;0247;24;BENEJUZAR;BENEJUZAR;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;54;0543;54;BENETUSSER;BENETUSSER;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;25;0250;25;BENFERRI;BENFERRI;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;26;0263;26;BENIARBEIG;BENIARBEIG;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;27;0279;27;BENIARDA;BENIARDA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;55;0556;55;BENIARJO;BENIARJO;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;28;0285;28;BENIARRES;BENIARRES;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;56;0569;56;BENIATJAR;BENIATJAR;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;27;0271;27;BENICARLO;BENICARLO;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;28;0287;28;Benicasim/Benicassim;BENICASIM / BENICASSIM;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;57;0575;57;BENICOLET;BENICOLET;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;904;9045;268;BENICULL DE XUQUER;BENICULL DE XUQUER;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;30;0302;30;BENIDOLEIG;BENIDOLEIG;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;31;0319;31;BENIDORM;BENIDORM;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;10;0102;10;BENIEL;BENIEL;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;60;0608;60;BENIFAIO;BENIFAIO;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;59;0594;59;BENIFAIRO DE LA VALLDIGNA;BENIFAIRO DE LA VALLDIGNA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;58;0581;58;BENIFAIRO DE LES VALLS;BENIFAIRO DE LES VALLS;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;25;0252;25;BENIFALLET;BENIFALLET;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;32;0324;32;BENIFALLIM;BENIFALLIM;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;33;0330;33;BENIFATO;BENIFATO;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;61;0615;61;BENIFLA;BENIFLA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;62;0620;62;BENIGANIM;BENIGANIM;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;29;0298;29;BENIGEMBLA;BENIGEMBLA;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;34;0345;34;BENIJOFAR;BENIJOFAR;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;35;0358;35;BENILLOBA;BENILLOBA;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;36;0361;36;BENILLUP;BENILLUP;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;37;0377;37;BENIMANTELL;BENIMANTELL;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;38;0383;38;BENIMARFULL;BENIMARFULL;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;39;0396;39;BENIMASSOT;BENIMASSOT;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;40;0400;40;BENIMELI;BENIMELI;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;63;0636;63;BENIMODO;BENIMODO;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;64;0641;64;BENIMUSLEM;BENIMUSLEM;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;65;0654;66;BENIPARRELL;BENIPARRELL;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;66;0667;68;BENIRREDRA;BENIRREDRA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;67;0673;69;BENISANO;BENISANO;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;41;0417;41;BENISSA;BENISSA;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;26;0265;26;BENISSANET;BENISSANET;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;68;0689;70;BENISSODA;BENISSODA;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;69;0692;71;BENISUERA;BENISUERA;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;42;0422;42;Benitachell/Poble Nou de Benitatxell (el);BENITACHELL / EL POBLE NOU;;;;;;;;
01;ANDALUCIA;04;4;ALMERÍA;26;0268;26;BENITAGLA;BENITAGLA;;;;;;;;
01;ANDALUCIA;04;4;ALMERÍA;27;0274;27;BENIZALON;BENIZALON;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;29;0290;29;BENLLOCH;BENLLOCH;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;27;0279;28;BENQUERENCIA;BENQUERENCIA;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;18;0188;18;BENQUERENCIA DE LA SERENA;BENQUERENCIA DE LA SERENA;;;;;;;;
01;ANDALUCIA;04;4;ALMERÍA;28;0280;28;BENTARIQUE;BENTARIQUE;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;16;0166;17;BENUZA;BENUZA;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;250;2508;250;Bera;BERA/VERA DE BIDASOA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;16;0160;16;BERANGO;BERANGO;;;;;;;;
15;PAIS VASCO;01;1;ARABA/ÁLABA;14;0148;14;BERANTEVILLA;BERANTEVILLA;;;;;;;;
02;ARAGÓN;22;22;HUESCA;246;2467;71;Veracruz;BERANUY;;;;;;;;
15;PAIS VASCO;20;20;GIPUZKOA;22;0224;22;BERASTEGI;BERASTEGI;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;34;0341;55;BERATON;BERATON;;;;;;;;
02;ARAGÓN;22;22;HUESCA;55;0553;72;BERBEGAL;BERBEGAL;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;50;0503;52;BERBERANA;BERBERANA;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;53;0538;53;BERBINZANA;BERBINZANA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);27;0276;27;BERCEO;BERCEO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;17;0170;18;BERCERO;BERCERO;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;18;0186;19;BERCERUELO;BERCERUELO;;;;;;;;
01;ANDALUCIA;18;18;GRANADA;30;0303;31;BERCHULES;BERCHULES;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;28;0289;31;BERCIAL;BERCIAL;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;26;0261;26;BERCIAL DE ZAPARDIEL;BERCIAL DE ZAPARDIEL;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;17;0172;18;BERCIANOS DEL PARAMO;BERCIANOS DEL PARAMO;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;18;0188;19;BERCIANOS DEL REAL CAMINO;BERCIANOS DEL REAL CAMINO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;29;0292;32;BERCIMUEL;BERCIMUEL;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;47;0476;47;BERDEJO;BERDEJO;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;22;0229;22;BERGA;BERGA;;;;;;;;
15;PAIS VASCO;20;20;GIPUZKOA;74;0744;74;BERGARA;BERGARA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);28;0282;28;BERGASA;BERGASA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);29;0295;29;BERGASILLAS BAJERA;BERGASILLAS BAJERA;;;;;;;;
02;ARAGÓN;44;44;TERUEL;40;0407;40;BERGE;BERGE;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);8;0085;8;BERGONDO;BERGONDO;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;905;9058;905;BERIÁIN;BERIÁIN;;;;;;;;
01;ANDALUCIA;04;4;ALMERÍA;29;0293;29;BERJA;BERJA;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;19;0191;19;BERLANGA;BERLANGA;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;35;0354;56;BERLANGA DE DUERO;BERLANGA DE DUERO;;;;;;;;
08;CASTILLA Y LEÓN;24;24;LEÓN;19;0191;20;BERLANGA DEL BIERZO;BERLANGA DEL BIERZO;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;51;0510;53;BERLANGAS DE ROA;BERLANGAS DE ROA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;49;0495;49;BERMELLAR;BERMELLAR;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;17;0176;17;BERMEO;BERMEO;;;;;;;;
08;CASTILLA Y LEÓN;49;49;ZAMORA;23;0230;26;BERMILLO DE SAYAGO;BERMILLO DE SAYAGO;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;30;0306;33;BERNARDOS;BERNARDOS;;;;;;;;
15;PAIS VASCO;01;1;ARABA/ÁLABA;16;0164;16;BERNEDO;BERNEDO;;;;;;;;
07;CASTILLA LA MANCHA;19;19;GUADALAJARA;51;0518;62;BERNINCHES;BERNINCHES;;;;;;;;
08;CASTILLA Y LEÓN;40;40;SEGOVIA;31;0313;35;BERNUY DE PORREROS;BERNUY DE PORREROS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;29;0296;29;BERNUY-ZAPARDIEL;BERNUY-ZAPARDIEL;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;18;0182;18;BERRIATUA;BERRIATUA;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;902;9024;902;BERRIOPLANO;BERRIOPLANO;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;903;9030;903;BERRIOZAR;BERRIOZAR;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;19;0195;19;BERRIZ;BERRIZ;;;;;;;;
15;PAIS VASCO;20;20;GIPUZKOA;23;0230;23;BERROBI;BERROBI;;;;;;;;
01;ANDALUCIA;21;21;HUELVA;12;0123;12;BERROCAL;BERROCAL;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;50;0508;50;BERROCAL DE HUEBRA;BERROCAL DE HUEBRA;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;51;0515;51;BERROCAL DE SALVATIERRA;BERROCAL DE SALVATIERRA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;28;0285;29;BERROCALEJO;BERROCALEJO;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;30;0300;30;BERROCALEJO DE ARAGONA;BERROCALEJO DE ARAGONA;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;19;0199;20;Berrueces;BERRUECES DE CAMPOS;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;48;0482;48;BERRUECO;BERRUECO;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;54;0543;54;BERTIZARANA;BERTIZARANA;;;;;;;;
10;EXTREMADURA;10;10;CÁCERES;29;0298;30;BERZOCANA;BERZOCANA;;;;;;;;
08;CASTILLA Y LEÓN;09;9;BURGOS;52;0525;54;BERZOSA DE BUREBA;BERZOSA DE BUREBA;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;20;0203;21;Berzosa del Lozoya;BERZOSA DE LOZOYA;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;32;0323;32;BERZOSILLA;BERZOSILLA;;;;;;;;
09;CATALUÑA;17;17;GIRONA;19;0195;22;BESALU;BESALU;;;;;;;;
09;CATALUÑA;17;17;GIRONA;20;0209;23;BESCANO;BESCANO;;;;;;;;
05;ISLAS CANARIAS;35;35;PALMAS (LAS);7;0075;7;BETANCURIA;BETANCURIA;;;;;;;;
11;GALICIA;15;15;CORUÑA (A);9;0098;9;BETANZOS;BETANZOS;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;55;0556;55;BETELU;BETELU;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;70;0706;72;BETERA;BETERA;;;;;;;;
07;CASTILLA LA MANCHA;16;16;CUENCA;35;0357;35;BETETA;BETETA;;;;;;;;
17;COMUNIDAD VALENCIANA;12;12;CASTELLÓN/CASTELLÓ;21;0213;21;BETXI;BETXI;;;;;;;;
09;CATALUÑA;17;17;GIRONA;21;0216;24;BEUDA;BEUDA;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);30;0309;30;BEZARES;BEZARES;;;;;;;;
02;ARAGÓN;44;44;TERUEL;41;0414;41;BEZAS;BEZAS;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;43;0438;43;BIAR;BIAR;;;;;;;;
17;COMUNIDAD VALENCIANA;46;46;VALENCIA/VALÈNCIA;71;0713;73;BICORP;BICORP;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;253;2536;253;BIDAURRETA;BIDAURRETA;;;;;;;;
15;PAIS VASCO;20;20;GIPUZKOA;24;0245;24;BIDEGOIAN;BIDEGOIAN;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;901;9017;49;Biel;BIEL-FUENCALDERAS;;;;;;;;
02;ARAGÓN;22;22;HUESCA;57;0572;79;BIELSA;BIELSA;;;;;;;;
07;CASTILLA LA MANCHA;02;2;ALBACETE;16;0169;16;BIENSERVIDA;BIENSERVIDA;;;;;;;;
10;EXTREMADURA;06;6;BADAJOZ;20;0205;20;BIENVENIDA;BIENVENIDA;;;;;;;;
02;ARAGÓN;22;22;HUESCA;58;0588;80;BIERGE;BIERGE;;;;;;;;
02;ARAGÓN;22;22;HUESCA;59;0591;81;BIESCAS;BIESCAS;;;;;;;;
17;COMUNIDAD VALENCIANA;03;3;ALICANTE/ALACANT;44;0443;44;BIGASTRO;BIGASTRO;;;;;;;;
09;CATALUÑA;08;8;BARCELONA;23;0235;23;BIGUES I RIELLS;BIGUES I RIELLS;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;50;0508;50;BIJUESCA;BIJUESCA;;;;;;;;
15;PAIS VASCO;48;48;BIZKAIA;20;0209;20;BILBAO;BILBAO;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;6;0061;6;BIMENES;BIMENES;;;;;;;;
02;ARAGÓN;22;22;HUESCA;60;0605;82;BINACED;BINACED;;;;;;;;
02;ARAGÓN;22;22;HUESCA;61;0612;83;BINEFAR;BINEFAR;;;;;;;;
04;ISLAS BALEARES;07;7;ILLES BALEARS;8;0086;8;BINISSALEM;BINISSALEM;;;;;;;;
09;CATALUÑA;25;25;LLEIDA;55;0557;67;BIOSCA;BIOSCA;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;51;0515;51;BIOTA;BIOTA;;;;;;;;
02;ARAGÓN;22;22;HUESCA;62;0627;85;BISAURRI;BISAURRI;;;;;;;;
02;ARAGÓN;22;22;HUESCA;63;0633;86;BISCARRUES;BISCARRUES;;;;;;;;
02;ARAGÓN;50;50;ZARAGOZA;52;0520;52;BISIMBRE;BISIMBRE;;;;;;;;
09;CATALUÑA;17;17;GIRONA;234;2348;249;BIURE;BIURE;;;;;;;;
14;COMUNIDAD FORAL DE NAVARRA;31;31;NAVARRA;56;0569;56;BIURRUN-OLCOZ;BIURRUN-OLCOZ;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;36;0367;58;BLACOS;BLACOS;;;;;;;;
13;REGION DE MURCIA;30;30;MURCIA;11;0119;11;BLANCA;BLANCA;;;;;;;;
09;CATALUÑA;43;43;TARRAGONA;29;0290;29;BLANCAFORT;BLANCAFORT;;;;;;;;
02;ARAGÓN;44;44;TERUEL;42;0429;42;BLANCAS;BLANCAS;;;;;;;;
09;CATALUÑA;17;17;GIRONA;23;0237;26;BLANES;BLANES;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;33;0338;33;BLASCOMILLAN;BLASCOMILLAN;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;34;0343;34;BLASCONUÑO DE MATACABRAS;BLASCONUÑO DE MATACABRAS;;;;;;;;
08;CASTILLA Y LEÓN;05;5;ÁVILA;35;0356;35;BLASCOSANCHO;BLASCOSANCHO;;;;;;;;
01;ANDALUCIA;14;14;CÓRDOBA;11;0116;11;Blazquez (Los);BLAZQUEZ;;;;;;;;
02;ARAGÓN;22;22;HUESCA;64;0648;87;BLECUA Y TORRES;BLECUA Y TORRES;;;;;;;;
02;ARAGÓN;44;44;TERUEL;43;0435;43;BLESA;BLESA;;;;;;;;
08;CASTILLA Y LEÓN;42;42;SORIA;37;0373;59;BLIECOS;BLIECOS;;;;;;;;
08;CASTILLA Y LEÓN;37;37;SALAMANCA;52;0520;52;BOADA;BOADA;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;33;0339;33;BOADA DE CAMPOS;BOADA DE CAMPOS;;;;;;;;
09;CATALUÑA;17;17;GIRONA;29;0293;32;BOADELLA I LES ESCAULES;BOADELLA I LES ESCAULES;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;35;0357;35;BOADILLA DE RIOSECO;BOADILLA DE RIOSECO;;;;;;;;
08;CASTILLA Y LEÓN;34;34;PALENCIA;34;0344;34;BOADILLA DEL CAMINO;BOADILLA DEL CAMINO;;;;;;;;
12;COMUNIDAD DE MADRID;28;28;MADRID;22;0225;22;BOADILLA DEL MONTE;BOADILLA DEL MONTE;;;;;;;;
03;PRINCIPADO DE ASTURIAS;33;33;ASTURIAS;7;0077;7;BOAL;BOAL;;;;;;;;
16;LA RIOJA;26;26;RIOJA (LA);31;0316;31;BOBADILLA;BOBADILLA;;;;;;;;
08;CASTILLA Y LEÓN;47;47;VALLADOLID;20;0203;21;BOBADILLA DEL CAMPO;BOBADILLA DEL CAMPO;;;;;;;;
